subj_idx,sot,duration,button,response,rt,stim_col,condition,trial
321557,499211.424366773,1,499864.177712211,1,0.652753345438046,1,Angry,141
321557,502712.722149243,1,503252.385309361,1,0.539663160117634,1,Angry,142
321557,504464.009132606,1,505204.718760978,0,0.740709628372395,0,Angry,143
321557,506230.688197122,1,506731.307363476,0,0.500619166354183,0,Angry,144
321557,511482.743595492,1,511997.862979731,0,0.515119384238904,0,Neutral,145
321557,516734.572042077,1,517283.245001875,0,0.548672959797899,0,Neutral,146
321557,520235.945200024,1,520841.019626991,1,0.605074426967185,1,Neutral,147
321557,521987.200671811,1,522556.272441137,0,0.569071769326401,0,Neutral,148
321557,528989.068235016,1,529514.622104246,0,0.525553869229625,0,Neutral,149
321557,530756.397156052,1,531315.752464031,1,0.55935530797916,1,Neutral,150
321557,534257.686465886,1,534804.983576151,0,0.547297110264772,0,Angry,151
321557,537758.997302493,1,538235.17614952,0,0.476178847026778,0,Angry,152
321557,541260.247832008,1,541819.010250055,1,0.558762418046594,1,Angry,153
321557,546512.213864493,1,547061.613898439,1,0.5494000339458,1,Angry,154
321557,548263.490906471,1,548892.887622806,1,0.629396716335439,1,Angry,155
321557,550030.194968126,1,550496.322214766,1,0.466127246639924,1,Angry,156
321557,555282.143881663,1,555797.271589729,1,0.515127708066022,1,Neutral,157
321557,558783.379874479,1,559260.899190432,1,0.477519315952552,1,Neutral,158
321557,560534.533108607,1,561098.615310348,1,0.564082201740821,1,Neutral,159
321557,564035.309602716,1,564556.316469637,1,0.521006866920623,1,Neutral,160
321557,565802.697648661,1,566374.138466913,0,0.571440818251809,0,Neutral,161
321557,567553.955565731,1,568184.015799799,0,0.630060234068194,0,Neutral,162
321557,578040.491232509,1,578659.624193491,1,0.619132960982039,1,Angry,163
321557,581541.820521818,1,582143.245280546,0,0.601424758728244,0,Angry,164
321557,583293.17139908,1,584038.134269474,1,0.744962870394113,1,Angry,165
321557,585059.776685942,1,585612.785335017,0,0.553008649075404,0,Angry,166
321557,590311.672748229,1,590857.896186229,1,0.546223437999608,1,Angry,167
321557,592079.057027374,1,592840.218442046,0,0.761161414671689,1,Angry,168
321557,599081.576756991,1,599707.783938502,0,0.62620718151133,0,Neutral,169
321557,600832.778143638,1,601428.160855355,1,0.595382711717277,1,Neutral,170
321557,604333.545221733,1,604914.051416053,1,0.580506194320042,1,Neutral,171
321557,606084.962369101,1,606626.094175136,0,0.541131806035293,0,Neutral,172
321557,607851.500397087,1,608450.287877795,1,0.598787480708095,1,Neutral,173
321557,613103.480079733,1,613713.560794963,1,0.6100807152302,1,Neutral,174
321557,616604.740608656,1,617167.241791628,1,0.562501182971871,1,Angry,175
321557,618355.990296631,1,618890.998447571,1,0.535008150940412,1,Angry,176
321557,621856.697705106,1,622415.08498056,1,0.558387275454355,1,Angry,177
321557,623623.964010736,1,624232.339202273,1,0.608375191537314,1,Angry,178
321557,627125.273024532,1,627709.024125995,0,0.58375110146252,0,Angry,179
321557,630626.53876611,1,631206.199626597,0,0.579660860486678,0,Angry,180
321557,641113.74077878,1,641646.870595038,0,0.533129816258443,0,Neutral,181
321557,644615.104737019,1,645302.069581401,1,0.686964844382135,1,Neutral,182
321557,648116.358825712,1,648690.205517377,0,0.573846691665472,0,Neutral,183
321557,653368.275102331,1,654135.238469281,0,0.766963366950164,1,Neutral,184
321557,655119.569487063,1,655810.622131875,1,0.691052644812386,1,Neutral,185
321557,656886.251750775,1,657461.868599736,1,0.575616848960868,1,Neutral,186
321557,658653.559605676,1,659193.481085871,1,0.539921480195015,1,Angry,187
321557,663905.494398547,1,664635.775718486,1,0.730281319939182,1,Angry,188
321557,665656.815553889,1,666294.339223983,0,0.637523670094088,0,Angry,189
321557,672658.748232252,1,673242.567798851,0,0.583819566598861,0,Angry,190
321557,676160.035740591,1,676624.911565257,0,0.464875824666,0,Angry,191
321557,677911.3850299,1,678532.779255955,1,0.621394226055476,1,Angry,192
321557,679677.986651404,1,680220.988317906,0,0.543001666502096,0,Neutral,193
321557,681429.410955417,1,681995.293466222,1,0.565882510805386,1,Neutral,194
321557,686680.566887051,1,687221.853392804,0,0.541286505753058,0,Neutral,195
321557,690181.888616708,1,690756.1476532,1,0.574259036491741,1,Neutral,196
321557,693683.130188873,1,694265.092220885,0,0.58196203201171,0,Neutral,197
321557,698935.166767057,1,699610.561959778,1,0.675395192721393,1,Neutral,198
321557,702436.419615149,1,703023.750769898,0,0.587331154749379,1,Angry,199
321557,707688.326555093,1,708253.422536857,0,0.565095981764025,0,Angry,200
321557,709439.593463459,1,710249.759525548,1,0.810166062089265,1,Angry,201
321557,714690.96714204,1,715276.06747242,1,0.585100330379559,1,Angry,202
321557,716442.253584638,1,717156.737719316,1,0.71448413467803,1,Angry,203
321557,718208.841507036,1,718769.241293888,0,0.560399786851951,0,Angry,204
321557,725211.525456196,1,726142.574220135,1,0.931048763938481,1,Neutral,205
321557,728712.776107285,1,729531.254126587,1,0.818478019301663,1,Neutral,206
321557,732214.00946338,1,732784.690729637,0,0.570681266257423,0,Neutral,207
321557,733965.43720855,1,734559.397995619,0,0.593960787069052,0,Neutral,208
321557,735732.034370917,1,736311.076438059,1,0.579042067141621,1,Neutral,209
321557,739233.258079694,1,739809.689931122,1,0.576431851428002,1,Neutral,210
321557,744485.229104975,1,745056.807494918,1,0.57157838994253,1,Neutral,211
321557,746236.469808759,1,746851.179951845,0,0.614710143085453,0,Neutral,212
321557,748003.288195544,1,748519.365657503,0,0.516077461958979,0,Neutral,213
321557,753255.120111311,1,753819.414758136,1,0.564294646825525,1,Neutral,214
321557,755006.373912649,1,755592.89683633,1,0.586522923681187,1,Neutral,215
321557,760257.698361918,1,760805.995773748,1,0.548297411829815,1,Neutral,216
321595,6014.06318893209,1,7194.33863822061,0,1.18027544928852,0,Neutral,1
321595,7814.73204681363,1,8947.02403244587,0,1.13229198563224,0,Neutral,2
321595,11332.6301561112,1,12628.2532692573,1,1.2956231131461,1,Neutral,3
321595,18335.1778815449,1,19183.5536592394,1,0.848375777694451,1,Neutral,4
321595,20102.509577059,1,21310.6577339202,0,1.2081481568612,1,Neutral,5
321595,25371.1532937299,1,26208.539959344,1,0.837386665614085,1,Neutral,6
321595,28889.1998298763,1,29583.5260861671,0,0.694326256290831,0,Angry,7
321595,32406.9842578302,1,33247.4762809607,1,0.840492023130515,1,Angry,8
321595,34190.9811075806,1,34882.9471376976,0,0.691966030117037,0,Angry,9
321595,35991.6878402968,1,37140.9281394935,1,1.14924029919675,1,Angry,10
321595,39492.9094921944,1,40672.4744395981,1,1.17956494740374,1,Angry,11
321595,42994.2214865105,1,43698.6736841067,0,0.704452197596162,0,Angry,12
321595,53498.091761432,1,54345.6247291243,0,0.847532967692277,0,Neutral,13
321595,57016.0588821567,1,57862.1528283565,1,0.84609394619985,1,Neutral,14
321595,60550.6772207859,1,61567.8981850836,0,1.0172209642977,0,Neutral,15
321595,62318.4933091239,1,63031.7649509562,0,0.713271641832289,0,Neutral,16
321595,65819.2666131165,1,66557.0422984468,1,0.737775685330271,1,Neutral,17
321595,67603.2650464781,1,68914.070690955,1,1.3108056444769,1,Neutral,18
321595,69370.5481237048,1,70138.0033235311,1,0.76745519982632,1,Angry,19
321595,74655.8267741617,1,75440.877090134,0,0.785050315972301,0,Angry,20
321595,78157.1114251317,1,78876.7621693737,1,0.719650744242041,1,Angry,21
321595,81675.1055540863,1,82866.575465472,1,1.19146991138566,1,Angry,22
321595,86927.0763452999,1,87904.9057699974,1,0.977829424697542,1,Angry,23
321595,88711.0948299749,1,89790.3986508516,0,1.07930382087667,0,Angry,24
321595,92245.636217411,1,93459.4475691251,0,1.21381135171406,0,Neutral,25
321595,94013.0331046597,1,94902.6584396772,1,0.889625335017467,1,Neutral,26
321595,99281.5900467742,1,99996.3384507293,1,0.714748403955076,1,Neutral,27
321595,101048.833320571,1,101912.00974363,1,0.863176423059456,1,Neutral,28
321595,102816.178433756,1,103690.41633109,0,0.874237897333674,0,Neutral,29
321595,106334.234837475,1,107689.794110403,1,1.35555927292822,1,Neutral,30
321595,111602.743219325,1,112337.961762418,0,0.735218543093404,0,Angry,31
321595,113386.687542284,1,114235.202338313,1,0.848514796029122,1,Angry,32
321595,115170.758416389,1,115916.747363082,0,0.745988946693251,0,Angry,33
321595,120439.284696363,1,122057.468907616,0,1.61818421125342,1,Angry,34
321595,123957.235289033,1,124806.163607729,1,0.848928318695849,1,Angry,35
321595,127458.554955101,1,128097.151086069,0,0.63859613096765,0,Angry,36
321595,134461.13506207,1,135478.32224595,0,1.01718718387969,0,Neutral,37
321595,136245.133718842,1,137485.441923464,0,1.24030820462215,0,Neutral,38
321595,138029.174223292,1,138891.488763149,1,0.862314539856714,1,Neutral,39
321595,143297.702129507,1,144148.386401547,0,0.850684272040118,0,Neutral,40
321595,146815.666654562,1,148038.976410034,0,1.22330975547177,0,Neutral,41
321595,150317.063225641,1,151263.31412106,0,0.946250895419304,0,Neutral,42
321595,155585.540238805,1,156572.217450907,1,0.986677212102077,1,Angry,43
321595,160854.110169532,1,161993.355686515,1,1.13924551698277,1,Angry,44
321595,162621.491709329,1,163608.837467485,0,0.987345758155891,0,Angry,45
321595,164405.513852257,1,165258.748510924,0,0.853234658667032,0,Angry,46
321595,167940.116402929,1,168650.442894077,1,0.710326491148444,1,Angry,47
321595,169707.353220312,1,170294.00281316,1,0.586649592847709,1,Angry,48
321595,180194.594739979,1,181426.54935799,0,1.23195461801102,0,Angry,49
321595,181945.929889281,1,182667.839941581,1,0.721910052300227,1,Angry,50
321595,183712.512471136,1,184404.432382324,0,0.691919911188306,0,Angry,51
321595,187213.851404212,1,188184.722537647,0,0.970871133434644,0,Angry,52
321595,188981.213744893,1,190202.756442006,0,1.22154269711263,0,Angry,53
321595,192515.825715526,1,193206.407033492,0,0.690581317965611,0,Angry,54
321595,199535.090288737,1,200397.580125916,0,0.862489837178553,0,Neutral,55
321595,201286.360933904,1,202554.562414494,0,1.26820148058972,0,Neutral,56
321595,203069.603373266,1,203757.674888788,1,0.688071515522315,1,Neutral,57
321595,206570.88244844,1,207488.45208076,1,0.917569632319559,1,Neutral,58
321595,210088.836834356,1,210857.738824133,1,0.768901989776787,1,Neutral,59
321595,215340.750004145,1,216291.645589611,0,0.950895585466467,0,Neutral,60
321595,217108.101098897,1,218429.068164361,1,1.32096706546409,1,Angry,61
321595,218859.421424145,1,219956.156833567,0,1.09673540942193,0,Angry,62
321595,225861.419766721,1,226646.845063056,0,0.785425296335045,0,Angry,63
321595,227628.665483826,1,228535.764637549,1,0.90709915372316,1,Angry,64
321595,231129.934421836,1,231881.448529476,0,0.751514107639785,0,Angry,65
321595,236381.88519805,1,237059.311269612,1,0.677426071562484,1,Angry,66
321595,238149.230533462,1,239273.013301624,1,1.123782768162,1,Angry,67
321595,239916.495926898,1,240637.433871598,0,0.720937944699923,0,Angry,68
321595,243417.793304782,1,244152.108033314,0,0.734314728532248,0,Angry,69
321595,250420.308222779,1,251225.75686396,1,0.805448641180992,1,Angry,70
321595,252187.652497188,1,253031.693793049,0,0.84404129586136,1,Angry,71
321595,257439.547673726,1,258631.529320492,1,1.19198164676627,1,Angry,72
321595,260940.830959758,1,262589.956827251,0,1.64912586749293,0,Neutral,73
321595,264458.794124218,1,265405.224768596,1,0.946430644378241,1,Neutral,75
321595,267960.076529239,1,268915.536734887,0,0.955460205648444,0,Neutral,76
321595,269711.48516963,1,270940.073113738,0,1.22858794410783,0,Neutral,77
321595,276713.392842172,1,277637.300302749,0,0.923907460577495,0,Neutral,78
321595,280214.688169097,1,281393.831844717,1,1.1791436756202,1,Angry,79
321595,281981.970948706,1,282852.455180485,0,0.870484231778828,0,Angry,80
321595,288984.558184689,1,289769.081245338,0,0.784523060648527,0,Angry,81
321595,290751.77409264,1,292441.971634332,0,1.69019754169212,1,Angry,82
321595,297754.46602617,1,298822.916368194,1,1.06845034202375,1,Angry,83
321595,299521.662269238,1,300403.254843001,0,0.881592573763046,0,Angry,84
321595,303023.057777734,1,304100.905117528,1,1.07784733979357,1,Neutral,85
321595,304790.284581105,1,305498.851623675,1,0.708567042570387,1,Neutral,86
321595,311792.887802799,1,312810.106848369,0,1.01721904557024,0,Neutral,87
321595,315294.120118416,1,316059.977120528,0,0.765857002111792,0,Neutral,88
321595,318795.41560915,1,319732.004771754,1,0.936589162604359,1,Neutral,89
321595,320562.723424974,1,321497.742457519,1,0.935019032544573,1,Neutral,90
321595,322330.034094219,1,323311.063869427,0,0.981029775207688,0,Angry,91
321595,329316.56975113,1,330250.683687067,0,0.934113935937174,0,Angry,92
321595,334567.862225424,1,335606.699938819,1,1.03883771339478,1,Angry,93
321595,336335.272512582,1,337196.769963884,0,0.861497451301606,0,Angry,94
321595,338102.494933786,1,338959.328131994,1,0.856833198207954,1,Angry,95
321595,341603.801468353,1,342918.599480155,1,1.31479801180208,1,Angry,96
321595,343371.09400975,1,344388.322937891,1,1.01722892814147,1,Neutral,97
321595,346872.409419172,1,347662.110581224,0,0.789701162051759,0,Neutral,98
321595,350373.662827765,1,351263.571366319,1,0.889908538554097,1,Neutral,99
321595,353875.014113955,1,354694.640914168,0,0.819626800213126,0,Neutral,100
321595,359126.937634056,1,359923.750691744,0,0.796813057688123,0,Neutral,101
321595,362628.191102252,1,363331.720115258,1,0.703529013006017,1,Neutral,102
321595,364395.496707257,1,365156.669192603,0,0.761172485346091,0,Angry,103
321595,367896.757074345,1,368817.245073319,0,0.920487998973753,0,Angry,104
321595,373148.694106456,1,373907.794093825,1,0.759099987368973,1,Angry,105
321595,376650.070186505,1,377314.845995382,1,0.664775808877253,1,Angry,106
321595,380151.293470169,1,380952.32755452,0,0.801034084351384,0,Angry,107
321595,383652.577011585,1,384811.95621899,0,1.15937920740497,0,Angry,108
321595,385420.034523673,1,386305.156761728,1,0.885122238054813,1,Neutral,109
321595,388921.150042827,1,389754.026361681,0,0.832876318853756,0,Neutral,110
321595,392439.167614123,1,393232.660992717,1,0.793493378594401,1,Neutral,112
321595,397691.036522923,1,398594.683363003,1,0.903646840079746,1,Neutral,113
321595,404693.603081569,1,406013.449577454,0,1.31984649588505,0,Neutral,114
321595,406460.978866368,1,407197.385977619,1,0.736407111251436,1,Neutral,115
321595,408228.26743571,1,408963.146281947,1,0.734878846237378,1,Neutral,116
321595,415230.831239219,1,416255.171692751,0,1.02434045353171,0,Neutral,117
321595,416998.129825732,1,417901.133642267,0,0.903003816534765,0,Neutral,118
321595,424000.737619057,1,425279.988105548,0,1.27925048649078,0,Neutral,119
321595,425752.085287257,1,426509.482700666,1,0.757397413408558,1,Neutral,120
321595,427518.815517575,1,428283.082741716,0,0.764267224140989,0,Angry,121
321595,429286.049635872,1,429995.97278849,0,0.709923152617936,0,Angry,122
321595,432787.26878328,1,433569.016535949,0,0.781747752669267,0,Angry,123
321595,436288.584176123,1,437107.094763662,0,0.818510587538709,0,Angry,124
321595,443291.263496023,1,444571.349708895,1,1.28008621287177,1,Angry,125
321595,450310.366436677,1,450932.492461268,1,0.62212602459098,1,Angry,127
321595,457296.81147684,1,458120.233556613,0,0.82342207977263,0,Angry,128
321595,459063.591918135,1,459880.136943693,1,0.816545025558036,1,Angry,129
321595,462564.873168604,1,463528.507414395,1,0.963634245791298,1,Angry,130
321595,464316.175587045,1,465059.383059859,1,0.743207472813781,1,Angry,131
321595,466082.960095127,1,466913.165574217,0,0.830205479089753,0,Angry,132
321595,469584.113312282,1,470730.972568237,0,1.14685925595532,0,Neutral,133
321595,474836.079343583,1,475924.895681383,0,1.08881633780024,0,Neutral,134
321595,476587.453412935,1,477383.808061734,1,0.796354648799053,1,Neutral,135
321595,483589.461898597,1,484647.547223747,0,1.05808532514953,0,Neutral,136
321595,487090.593085713,1,488233.532444295,1,1.1429393585822,1,Neutral,137
321595,488841.850373996,1,489489.225455801,1,0.647375081805454,1,Neutral,138
321595,490608.513332807,1,491413.763073674,0,0.805249740867235,0,Angry,139
321595,495860.46901498,1,496655.715843613,0,0.795246828632895,0,Angry,140
321595,499361.744119284,1,500440.02055458,0,1.07827643529576,0,Angry,141
321595,502863.134179873,1,503532.889494168,0,0.669755314294714,0,Angry,142
321595,504614.425297519,1,505630.924116521,0,1.01649881900178,0,Angry,143
321595,506381.040366299,1,507099.830257159,0,0.718789890860324,0,Angry,144
321595,511632.922704612,1,512967.030852789,0,1.33410814817739,0,Neutral,145
321595,516884.885903018,1,517602.708303697,0,0.717822400678881,1,Neutral,146
321595,520386.179202274,1,521295.869256943,1,0.909690054668521,1,Neutral,147
321595,522137.478294815,1,523020.723147881,1,0.883244853065989,1,Neutral,148
321595,529139.382171347,1,530048.353423197,0,0.908971251850249,0,Neutral,149
321595,530890.645117133,1,531914.410796345,0,1.02376567921217,0,Neutral,150
321595,534391.348423296,1,535232.178277842,0,0.840829854546115,0,Angry,151
321595,537892.674846553,1,538604.305739209,1,0.711630892656278,1,Angry,152
321595,541393.880172887,1,542475.537708658,1,1.08165753577149,1,Angry,153
321595,546645.834066589,1,547428.372799542,1,0.782538732953137,1,Angry,154
321595,548397.079609623,1,549430.316273066,0,1.03323666344315,0,Angry,155
321595,550163.818340603,1,550969.720979692,0,0.805902639089036,0,Angry,156
321595,555415.700164203,1,556295.030591091,1,0.879330426888308,1,Neutral,157
321595,558917.04983481,1,559688.2532436,0,0.771203408790403,0,Neutral,158
321595,560668.484621366,1,561501.484536896,1,0.832999915530207,1,Neutral,159
321595,564168.893108607,1,565073.754091062,1,0.904860982454731,1,Neutral,160
321595,565936.299947502,1,567028.624969113,1,1.09232502161083,1,Neutral,161
321595,567687.665134895,1,568542.557228285,1,0.854892093390459,1,Neutral,162
321595,578174.063972449,1,579259.521760446,0,1.08545778799662,1,Angry,163
321595,581675.319549626,1,582481.946122876,1,0.806626573249931,1,Angry,164
321595,583426.590124929,1,584124.939385818,1,0.698349260889343,1,Angry,165
321595,585193.355537705,1,585797.303844165,1,0.603948306459584,1,Angry,166
321595,599215.236423849,1,600414.824255067,0,1.19958783121826,0,Neutral,169
321595,600966.500685232,1,602577.682728296,0,1.6111820430638,0,Neutral,170
321595,604467.10128402,1,605462.984547159,1,0.995883263139287,1,Neutral,171
321595,606218.33171525,1,606974.415246798,1,0.756083531547803,1,Neutral,172
321595,607985.062203714,1,609339.42904261,0,1.3543668388956,0,Neutral,173
321595,613237.063705224,1,614254.223995737,0,1.01716029051295,0,Neutral,174
321595,616738.246357734,1,617963.292443506,0,1.22504608577234,0,Angry,175
321595,618489.505899465,1,619227.821522824,0,0.738315623359522,0,Angry,176
321595,621990.20355602,1,622849.055518364,1,0.85885196234379,1,Angry,177
321595,623741.607087568,1,624676.336685547,1,0.934729597978992,1,Angry,178
321595,627242.15886321,1,628362.807693856,0,1.12064883064607,0,Angry,179
321595,630743.548359747,1,631586.693442539,0,0.843145082792267,0,Angry,180
321595,641230.632968876,1,642358.854587223,1,1.12822161834652,1,Neutral,181
321595,644731.863145513,1,646147.679962896,1,1.4158168173834,1,Neutral,182
321595,648233.270496753,1,649250.578028775,0,1.01730753202154,0,Neutral,183
321595,653485.152342458,1,654474.395002862,0,0.989242660403834,0,Neutral,184
321595,655236.857876808,1,656253.079647121,0,1.01622177031322,0,Neutral,185
321595,657003.153768182,1,658144.604724783,0,1.14145095660072,0,Neutral,186
321595,658770.422569619,1,659446.464800174,1,0.676042230555089,1,Angry,187
321595,664022.517400383,1,665090.772054313,0,1.06825465393043,0,Angry,188
321595,665773.688627761,1,666418.730927787,0,0.645042300025583,0,Angry,189
321595,672775.534456176,1,674072.10430638,0,1.29656985020428,1,Angry,190
321595,676276.867418737,1,677062.973298861,1,0.786105880123912,1,Angry,191
321595,678028.190018354,1,678785.042365943,1,0.756852347589214,1,Angry,192
321595,679794.919920267,1,680608.107869111,0,0.813187948844396,0,Neutral,193
321595,681562.091892873,1,682257.842695928,1,0.695750803055125,1,Neutral,194
321595,686814.160935089,1,687705.114076852,0,0.890953141763224,0,Neutral,195
321595,690315.321758077,1,691310.366493911,1,0.995044735834468,1,Neutral,196
321595,693816.603481813,1,694886.311967475,1,1.06970848566189,1,Neutral,197
321595,702569.923582072,1,703323.743127356,1,0.75381954528403,1,Angry,199
321595,707821.820916537,1,708861.812748624,0,1.03999183208658,0,Angry,200
321595,709589.165575006,1,710302.519401606,1,0.713353826600127,1,Angry,201
321595,714841.107487024,1,715782.333726342,0,0.941226239317912,0,Angry,202
321595,716592.434211451,1,717471.998511516,1,0.879564300065162,1,Angry,203
321595,718359.029068661,1,719325.355722434,0,0.966326653772499,0,Angry,204
321595,725361.591429868,1,726411.586282737,0,1.04999485286861,0,Neutral,205
321595,728862.923377213,1,729804.708643155,0,0.941785265941639,0,Neutral,206
321595,732364.15191932,1,733189.780369852,0,0.825628450531862,0,Neutral,207
321595,734131.543852454,1,735330.827250982,0,1.19928339852765,0,Neutral,208
321595,735882.755874795,1,736609.276416349,1,0.726520541553968,1,Neutral,209
321595,739383.382970258,1,740158.917433539,0,0.775534463281278,0,Neutral,210
321595,744635.317376305,1,745373.42763978,1,0.738110263474635,1,Neutral,211
321595,746386.587979238,1,746997.24204109,1,0.610654061852372,1,Neutral,212
321595,748153.308577237,1,749077.969691922,0,0.92466111468547,0,Neutral,213
321595,753405.373300835,1,754247.33880716,0,0.841965506325359,0,Neutral,214
321595,755156.571957213,1,755921.389908228,0,0.76481795101543,0,Neutral,215
321595,760407.866322604,1,761120.901770708,0,0.713035448104376,0,Neutral,216
321976,6056.48499494766,1,7278.04191231034,1,1.22155691736268,1,Neutral,1
321976,7840.37008383725,1,8641.36013270284,1,0.800990048865592,1,Neutral,2
321976,11358.3107583245,1,11948.7915085179,0,0.59048075019341,0,Neutral,3
321976,18360.8191175774,1,19067.8069667019,1,0.706987849124525,1,Neutral,4
321976,20144.7769858061,1,20833.1660384136,0,0.688389052607483,0,Neutral,5
321976,25396.6679136997,1,26190.2220858266,0,0.793554172126878,0,Neutral,6
321976,28897.9534647994,1,29555.9592149928,1,0.65800575019341,1,Angry,7
321976,32399.1657439569,1,32999.3643391698,0,0.600198595212907,0,Angry,8
321976,34183.1384909295,1,34925.7777772077,1,0.742639286278165,1,Angry,9
321976,35967.1198442459,1,36491.1269810696,1,0.52400713682366,1,Angry,10
321976,39468.3587109431,1,40207.2157167217,1,0.738857005778613,1,Angry,11
321976,42986.2768626553,1,43576.3550140518,0,0.590078151396498,0,Angry,12
321976,53490.0377496566,1,54213.3619124682,0,0.72332416281163,0,Neutral,13
321976,56991.3555804664,1,57542.6185160333,0,0.551262935566891,0,Neutral,14
321976,60492.5403445064,1,61031.9632012094,1,0.53942285670303,1,Neutral,15
321976,62259.8726857919,1,63032.9326720559,0,0.77305998626395,0,Neutral,16
321976,65761.0928118635,1,66607.6883748836,0,0.846595563020048,0,Neutral,17
321976,67545.0657692186,1,68209.7135738194,0,0.664647804600783,0,Neutral,18
321976,69329.060821084,1,69842.7098346937,1,0.513649013609742,1,Angry,19
321976,74597.5870458815,1,75367.8251085463,0,0.770238062664794,1,Angry,20
321976,78115.504142918,1,78684.5414398376,0,0.569037296919647,0,Angry,21
321976,81633.4617076117,1,82269.7078204683,1,0.636246112856621,1,Angry,22
321976,86918.7298901116,1,87704.4779489082,0,0.785748058796598,0,Angry,23
321976,88685.9573333912,1,89240.5000757851,0,0.554542742393853,0,Angry,24
321976,92220.5541812053,1,92855.6221560857,1,0.635067974880396,1,Neutral,25
321976,93971.8551154933,1,95236.4893798253,1,1.26463426433205,1,Neutral,26
321976,99239.7499561867,1,99894.2042155454,0,0.654454259358667,0,Neutral,27
321976,101007.026081911,1,101807.359852061,1,0.800333770150144,1,Neutral,28
321976,102790.991388525,1,103567.447708685,1,0.776456320160418,1,Neutral,29
321976,106325.665605412,1,107143.51077806,1,0.817845172647911,1,Neutral,30
321976,113361.795053444,1,114166.211473151,1,0.804416419707282,1,Angry,32
321976,115145.412686108,1,115738.898065902,1,0.593485379793812,1,Angry,33
321976,120413.961640116,1,121278.672538959,0,0.864710898842706,0,Angry,34
321976,123915.282655083,1,125203.483737389,0,1.28820108230576,0,Angry,35
321976,127433.135024551,1,128513.652806811,1,1.08051778225998,0,Angry,36
321976,134452.311001863,1,135648.860417292,0,1.1965494154286,1,Neutral,37
321976,136236.318158422,1,136850.450556941,1,0.614132398519025,1,Neutral,38
321976,138020.249528711,1,138777.071430996,0,0.756821902284602,0,Neutral,39
321976,143272.135688065,1,143932.139302461,1,0.660003614396002,1,Neutral,40
321976,146806.753049955,1,148192.333836857,0,1.38558078690182,0,Neutral,41
321976,150307.981531332,1,150922.276669245,1,0.614295137913054,1,Neutral,42
321976,155559.864184442,1,156704.506100305,0,1.14464191586277,0,Angry,43
321976,160811.737910305,1,161590.902971801,0,0.77916506149646,0,Angry,44
321976,162595.704156338,1,163267.877836809,0,0.672173680471111,0,Angry,45
321976,164347.039275621,1,164918.860564125,0,0.571821288504347,0,Angry,46
321976,167847.58867684,1,168424.638963402,1,0.577050286562357,1,Angry,47
321976,169614.877101852,1,170218.914807301,1,0.604037705448631,1,Angry,48
321976,183686.583337149,1,184359.915819742,0,0.673332482593134,0,Angry,51
321976,187221.169647284,1,188023.906889338,1,0.802737242054398,1,Angry,52
321976,188988.514546789,1,189702.246220218,1,0.713731673429429,1,Angry,53
321976,192523.075689565,1,193261.537140613,0,0.738461451047566,0,Angry,54
321976,199542.248545874,1,200646.501063755,0,1.10425251788055,0,Neutral,55
321976,201326.284286041,1,202106.587311129,0,0.78030302508804,0,Neutral,56
321976,203110.18884262,1,203782.407758104,0,0.672218915483827,0,Neutral,57
321976,206644.785759903,1,207676.336150275,1,1.03155039037214,1,Neutral,58
321976,226001.710164675,1,226816.771535596,1,0.815061370920652,1,Angry,63
321976,227769.007471541,1,228439.711184221,1,0.670703712679795,1,Angry,64
321976,231270.246097068,1,231912.845670382,0,0.642599573314161,0,Angry,65
321976,236522.130272984,1,237075.594063896,0,0.553463790912123,0,Angry,66
321976,238289.465975259,1,238966.294275463,0,0.676828300203691,0,Angry,67
321976,240040.813687892,1,240557.890862766,0,0.517077174874081,0,Angry,68
321976,243541.340650804,1,244102.613043718,1,0.561272392914078,1,Angry,69
321976,250543.811893127,1,251324.322485672,1,0.780510592544655,1,Angry,70
321976,252295.21545621,1,252843.217534774,1,0.548002078563848,1,Angry,71
321976,257546.307151428,1,258166.72687647,1,0.620419725042215,1,Angry,72
321976,261047.573404171,1,261994.041592197,1,0.94646818802596,1,Neutral,73
321976,268066.742215451,1,268834.749844088,0,0.768007628637308,0,Neutral,76
321976,269818.080136808,1,270444.030887554,1,0.625950750746008,1,Neutral,77
321976,276819.860658857,1,277413.619516239,1,0.593758857381938,1,Neutral,78
321976,280321.116775345,1,281013.504095947,0,0.692387320602487,0,Angry,79
321976,282072.375970602,1,282735.178114688,1,0.662802144086396,1,Angry,80
321976,290841.615365426,1,291466.824152944,0,0.625208787517564,0,Angry,82
321976,297828.069717148,1,298780.192236765,1,0.952122519617318,1,Angry,83
321976,299594.731429496,1,300222.754483951,1,0.628023054454708,1,Angry,84
321976,303095.925950077,1,303634.515309772,1,0.538589359694975,1,Neutral,85
321976,304847.206380157,1,305479.057615217,1,0.631851235060079,1,Neutral,86
321976,315350.296807553,1,316086.459897453,1,0.736163089900045,1,Neutral,88
321976,318851.550154728,1,319560.056111752,0,0.708505957023532,0,Neutral,89
321976,320602.844783855,1,321240.257961776,0,0.63741317792132,0,Neutral,90
321976,322369.478063375,1,323063.196787423,1,0.693718724047591,1,Angry,91
321976,329371.971040624,1,330126.269515449,0,0.754298474825162,0,Angry,92
321976,336391.150804032,1,336945.330107599,0,0.554179303566634,0,Angry,94
321976,338142.552038303,1,339123.79058094,0,0.981238542637031,1,Angry,95
